STATE,CANDIDATE,OFFICE,DISTRICT,PAYEE,AMOUNT
NEBRASKA,MIKE MOSER,STATE SENATE,22,NEBRASKA CLUB,908.06
NEBRASKA,TIMOTHY J. GRAGERT,STATE SENATE,40,ROBNIK,11313.39
NEBRASKA,TIMOTHY J. GRAGERT,STATE SENATE,40,NE PRINTING CENTER,3851.79
NEBRASKA,TIMOTHY J. GRAGERT,STATE SENATE,40,NE PRESS ADVERTISING,3033.16
NEBRASKA,TIMOTHY J. GRAGERT,STATE SENATE,40,DESIGN 4,2731.28
NEBRASKA,TIMOTHY J. GRAGERT,STATE SENATE,40,WJAG,1769.0
NEBRASKA,TIMOTHY J. GRAGERT,STATE SENATE,40,KBRX,1391.5
NEBRASKA,TIMOTHY J. GRAGERT,STATE SENATE,40,WNAX,1064.84
NEBRASKA,TIMOTHY J. GRAGERT,STATE SENATE,40,MAJORITY STRATEGIES,1029.6
NEBRASKA,TIMOTHY J. GRAGERT,STATE SENATE,40,MERIDIAN CENTRAL PUBLIC AFFAIR,1006.01
NEBRASKA,TIMOTHY J. GRAGERT,STATE SENATE,40,ALL NEEDS COMPUTER & MAILING,824.3
NEBRASKA,ANNA WISHART,STATE SENATE,27,GOLDENROD PRINTING,53403.41
NEBRASKA,ANNA WISHART,STATE SENATE,27,RED STATE STRATEGIES,32388.05
NEBRASKA,ANNA WISHART,STATE SENATE,27,BCOM SOLUTIONS,21090.789999999997
NEBRASKA,ANNA WISHART,STATE SENATE,27,HUDSON BAY CO OF IL,10858.25
NEBRASKA,ANNA WISHART,STATE SENATE,27,SANNICKS KAMRYN,17500.0
NEBRASKA,ANNA WISHART,STATE SENATE,27,REDTHREAD ONLINE MARKETING,12217.29
NEBRASKA,ANNA WISHART,STATE SENATE,27,EAGLE PRINTING & SIGN,7287.37
NEBRASKA,ANNA WISHART,STATE SENATE,27,HUDSON BAY CO OF ILLINOIS,7103.5
NEBRASKA,ANNA WISHART,STATE SENATE,27,RED THREAD MEDIA,3769.84
NEBRASKA,ANNA WISHART,STATE SENATE,27,ANNA WISHART,3716.34
NEBRASKA,ADAM MORFELD,STATE SENATE,46,GOLDENROD PRINTING,16364.550000000003
NEBRASKA,ADAM MORFELD,STATE SENATE,46,BCOM SOLUTIONS,13069.0
NEBRASKA,ADAM MORFELD,STATE SENATE,46,NE DEMOCRATIC PARTY (NEBRASKA),5500.0
NEBRASKA,ADAM MORFELD,STATE SENATE,46,LAMAR,5400.0
NEBRASKA,ADAM MORFELD,STATE SENATE,46,LINCOLN LEIRION FOR,5000.0
NEBRASKA,ADAM MORFELD,STATE SENATE,46,EMMA CRAIG,4666.0
NEBRASKA,ADAM MORFELD,STATE SENATE,46,ADAM MORFIELD REIMBURSEMENT,3777.35
NEBRASKA,ADAM MORFELD,STATE SENATE,46,RILEY SLEZAK,3420.11
NEBRASKA,ADAM MORFELD,STATE SENATE,46,POLITIKATE,2838.48
NEBRASKA,ADAM MORFELD,STATE SENATE,46,ADAM MORFELD,2319.9700000000003
NEBRASKA,MACHAELA CAVANAUGH,STATE SENATE,6,DELIVER STRATEGIES,37703.56
NEBRASKA,MACHAELA CAVANAUGH,STATE SENATE,6,JESSICA LATHROP,24750.0
NEBRASKA,MACHAELA CAVANAUGH,STATE SENATE,6,UNIONIST PRINTING,21140.55
NEBRASKA,MACHAELA CAVANAUGH,STATE SENATE,6,BRANDON LANGLOIS,25625.0
NEBRASKA,MACHAELA CAVANAUGH,STATE SENATE,6,CENTRO,15000.0
NEBRASKA,MACHAELA CAVANAUGH,STATE SENATE,6,VICTORIA JONES,9295.029999999999
NEBRASKA,MACHAELA CAVANAUGH,STATE SENATE,6,MATTHEW CAVANAUGH,4770.44
NEBRASKA,MACHAELA CAVANAUGH,STATE SENATE,6,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),4197.75
NEBRASKA,MACHAELA CAVANAUGH,STATE SENATE,6,OMAHA WORLD HERALD,2922.6699999999996
NEBRASKA,MACHAELA CAVANAUGH,STATE SENATE,6,GRANT SORRELL,2750.0
NEBRASKA,MATT WILLIAMS,STATE SENATE,36,DYLAN FREDERICK,16000.0
NEBRASKA,MATT WILLIAMS,STATE SENATE,36,CELEBRATING NE STATEHOOD (NEBRASKA),5000.0
NEBRASKA,MATT WILLIAMS,STATE SENATE,36,VICTORY ENTERPRISES,4127.27
NEBRASKA,MATT WILLIAMS,STATE SENATE,36,RIEPE FOR LEGISLATURE,2500.0
NEBRASKA,MATT WILLIAMS,STATE SENATE,36,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),1321.26
NEBRASKA,MATT WILLIAMS,STATE SENATE,36,QUALITY PRESS PRINTING,1191.4399999999998
NEBRASKA,MATT WILLIAMS,STATE SENATE,36,YMCA,1000.0
NEBRASKA,MATT WILLIAMS,STATE SENATE,36,THE BONFIRE GRILL,787.31
NEBRASKA,MATT WILLIAMS,STATE SENATE,36,STAR LINCOLN JOURNAL,767.34
NEBRASKA,MATT WILLIAMS,STATE SENATE,36,LEXINGTON CLIPPER HERALD,606.53
NEBRASKA,TOM BREWER,STATE SENATE,43,TOPSIDE STRATEGIES,52873.3
NEBRASKA,TOM BREWER,STATE SENATE,43,RED MAVERICK MEDIA,14675.23
NEBRASKA,TOM BREWER,STATE SENATE,43,CONNECT STRATEGIC COMMUNICATIONS,14110.0
NEBRASKA,TOM BREWER,STATE SENATE,43,DESIGN 4,10599.78
NEBRASKA,TOM BREWER,STATE SENATE,43,KSDZ,13682.0
NEBRASKA,TOM BREWER,STATE SENATE,43,JULIE CONDON,5718.49
NEBRASKA,TOM BREWER,STATE SENATE,43,MSM PRINTING,4764.610000000001
NEBRASKA,TOM BREWER,STATE SENATE,43,KVSH,4060.0
NEBRASKA,TOM BREWER,STATE SENATE,43,NE RURAL RADIO ASSOCIATION,3678.2
NEBRASKA,TOM BREWER,STATE SENATE,43,NEBRASKA PRESS ADVERTISING SERVICE,3393.12
NEBRASKA,ROBERT CLEMENTS,STATE SENATE,2,BRIGHT STRATEGIES,25916.12
NEBRASKA,ROBERT CLEMENTS,STATE SENATE,2,AX MEDIA,20000.0
NEBRASKA,ROBERT CLEMENTS,STATE SENATE,2,AXIOM STRATEGIES,11379.16
NEBRASKA,ROBERT CLEMENTS,STATE SENATE,2,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),9831.32
NEBRASKA,ROBERT CLEMENTS,STATE SENATE,2,JBEST & COMPANY,6446.5
NEBRASKA,ROBERT CLEMENTS,STATE SENATE,2,THE PROSPER GROUP,5000.0
NEBRASKA,ROBERT CLEMENTS,STATE SENATE,2,RUSHMORE COMPANY,3348.82
NEBRASKA,ROBERT CLEMENTS,STATE SENATE,2,ENGAGE DATA,3000.0
NEBRASKA,ROBERT CLEMENTS,STATE SENATE,2,BILLY'S RESTAURANT,1857.3300000000002
NEBRASKA,ROBERT CLEMENTS,STATE SENATE,2,LEE NE MEDIA GROUP,1489.32
NEBRASKA,JEN DAY,STATE SENATE,49,CLARK CREATIVE GROUP,105105.0
NEBRASKA,JEN DAY,STATE SENATE,49,UNIONIST PRINTING,59708.72
NEBRASKA,JEN DAY,STATE SENATE,49,OMAHA WORLD HERALD,9880.78
NEBRASKA,JEN DAY,STATE SENATE,49,JONATHAN DAY,4900.0
NEBRASKA,JEN DAY,STATE SENATE,49,TIBURON GOLF CLUB,4308.5
NEBRASKA,JEN DAY,STATE SENATE,49,FACEBOOK,3437.51
NEBRASKA,JEN DAY,STATE SENATE,49,BCOM COLUTIONS,3200.0
NEBRASKA,JEN DAY,STATE SENATE,49,BAILEY KNUDTSON,2685.0
NEBRASKA,JEN DAY,STATE SENATE,49,BEST BUY,2139.98
NEBRASKA,JEN DAY,STATE SENATE,49,ACTBLUE,2091.73
NEBRASKA,JOHN ARCH,STATE SENATE,14,MAJORITY STRATEGIES,57367.95
NEBRASKA,JOHN ARCH,STATE SENATE,14,ROD EDWARDS,24817.379999999997
NEBRASKA,JOHN ARCH,STATE SENATE,14,CAMPAIGN HQ,8720.62
NEBRASKA,JOHN ARCH,STATE SENATE,14,ENGAGE DATA,6000.0
NEBRASKA,JOHN ARCH,STATE SENATE,14,REGAN SMITH,4999.8
NEBRASKA,JOHN ARCH,STATE SENATE,14,QUALITY PRESS PRINTING,2441.9300000000003
NEBRASKA,JOHN ARCH,STATE SENATE,14,DESIGN 4,1896.33
NEBRASKA,JOHN ARCH,STATE SENATE,14,KNOCK OUT PRINT & DESIGN,1820.52
NEBRASKA,JOHN ARCH,STATE SENATE,14,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),1574.7
NEBRASKA,JOHN ARCH,STATE SENATE,14,CAPITOL CITY RESEARCH,1500.0
NEBRASKA,PETE RICKETTS,GOVERNOR,,AX MEDIA,1133611.0
NEBRASKA,PETE RICKETTS,GOVERNOR,,JBEST COMPANY,335640.27999999997
NEBRASKA,PETE RICKETTS,GOVERNOR,,SOMETHING ELSE STRATEGIES,155108.39
NEBRASKA,PETE RICKETTS,GOVERNOR,,AXIOM STRATEGIES,151205.98
NEBRASKA,PETE RICKETTS,GOVERNOR,,BRIGHT STRATEGIES,135930.58
NEBRASKA,PETE RICKETTS,GOVERNOR,,IMGE,119027.07
NEBRASKA,PETE RICKETTS,GOVERNOR,,ENGAGE DATA,111668.8
NEBRASKA,PETE RICKETTS,GOVERNOR,,SOUTHWEST PUBLISHING & MAILING,88494.36
NEBRASKA,PETE RICKETTS,GOVERNOR,,NE REPUBLICAN PARTY (NEBRASKA),83300.0
NEBRASKA,PETE RICKETTS,GOVERNOR,,QUALITY PRESS PRINTING,75944.65
NEBRASKA,MYRON DORN,STATE SENATE,30,CAPITOL COMMUNICATIONS,28112.32
NEBRASKA,MYRON DORN,STATE SENATE,30,ASAP PRINT SERVICES,11042.09
NEBRASKA,MYRON DORN,STATE SENATE,30,MYRON DORN,5661.0
NEBRASKA,MYRON DORN,STATE SENATE,30,EAGLE PRINTING & SIGN,9257.529999999999
NEBRASKA,MYRON DORN,STATE SENATE,30,NEBRASKA PRESS ASSOCIATION,4954.32
NEBRASKA,MYRON DORN,STATE SENATE,30,DESIGN4,4602.78
NEBRASKA,MYRON DORN,STATE SENATE,30,HBE LLP,2735.0
NEBRASKA,MYRON DORN,STATE SENATE,30,FLOOD COMMUNICATIONS,2700.0
NEBRASKA,MYRON DORN,STATE SENATE,30,STAR LINCOLN JOURNAL,2463.93
NEBRASKA,MYRON DORN,STATE SENATE,30,NEBRASKA PRESS AD SERVICE,2222.16
NEBRASKA,JOHN P. STINNER,STATE SENATE,48,MARY ANN THOMPSON,10220.0
NEBRASKA,JOHN P. STINNER,STATE SENATE,48,JOHN STINNER,7513.070000000001
NEBRASKA,JOHN P. STINNER,STATE SENATE,48,DYLAN FREDRICK,10600.0
NEBRASKA,JOHN P. STINNER,STATE SENATE,48,RIEPE FOR LEGISLATURE,5000.0
NEBRASKA,JOHN P. STINNER,STATE SENATE,48,PRINT EXPRESS,2300.41
NEBRASKA,JOHN P. STINNER,STATE SENATE,48,NEBRASKA REPUBLICAN PARTY,2000.0
NEBRASKA,JOHN P. STINNER,STATE SENATE,48,SCOTTSBLUFF STAR HERALD,1468.6
NEBRASKA,JOHN P. STINNER,STATE SENATE,48,B12 CREATIONS,1396.73
NEBRASKA,JOHN P. STINNER,STATE SENATE,48,CELEBRATING NEBRASKA STATEHOOD,1000.0
NEBRASKA,JOHN P. STINNER,STATE SENATE,48,CENTER FOR REGIONAL ECONOMIC COMPETITIVENESS,1000.0
NEBRASKA,MIKE FOLEY,LIEUTENANT GOVERNOR,,STAR DIGITAL CO,1093.37
NEBRASKA,MIKE FOLEY,LIEUTENANT GOVERNOR,,ESP PRINTING AND MAILING,920.99
NEBRASKA,MIKE FOLEY,LIEUTENANT GOVERNOR,,INTERNAL REVENUE SERVICE (IRS),385.95
NEBRASKA,MIKE FOLEY,LIEUTENANT GOVERNOR,,0,0.0
NEBRASKA,MIKE FOLEY,LIEUTENANT GOVERNOR,,0,0.0
NEBRASKA,MIKE FOLEY,LIEUTENANT GOVERNOR,,0,0.0
NEBRASKA,MIKE FOLEY,LIEUTENANT GOVERNOR,,0,0.0
NEBRASKA,MIKE FOLEY,LIEUTENANT GOVERNOR,,0,0.0
NEBRASKA,MIKE FOLEY,LIEUTENANT GOVERNOR,,0,0.0
NEBRASKA,MIKE FOLEY,LIEUTENANT GOVERNOR,,0,0.0
NEBRASKA,MICHAEL GROENE,STATE SENATE,42,HUSKER RADIO,6253.0
NEBRASKA,MICHAEL GROENE,STATE SENATE,42,1ST EDITION PRINTING,5796.5199999999995
NEBRASKA,MICHAEL GROENE,STATE SENATE,42,EAGLE COMMUNICATIONS,5670.0
NEBRASKA,MICHAEL GROENE,STATE SENATE,42,NORTH PLATTE TELEGRAPH,4909.93
NEBRASKA,MICHAEL GROENE,STATE SENATE,42,KNOP TV,4620.5
NEBRASKA,MICHAEL GROENE,STATE SENATE,42,CONDON SIGNS,3509.6
NEBRASKA,MICHAEL GROENE,STATE SENATE,42,BLACK BRICK SOFTWARE,2175.0
NEBRASKA,MICHAEL GROENE,STATE SENATE,42,AQUECS,1700.4
NEBRASKA,MICHAEL GROENE,STATE SENATE,42,BLOEDORN LUMBER,898.63
NEBRASKA,MICHAEL GROENE,STATE SENATE,42,SPECTRUM QUICK COPY CENTER,834.6800000000001
NEBRASKA,LOU ANN LINEHAN,STATE SENATE,39,QUALITY PRESS PRINTING,45273.61000000001
NEBRASKA,LOU ANN LINEHAN,STATE SENATE,39,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),33267.16
NEBRASKA,LOU ANN LINEHAN,STATE SENATE,39,RUSHMORE COMPANY,27758.98
NEBRASKA,LOU ANN LINEHAN,STATE SENATE,39,THE PROSPER GROUP,23687.5
NEBRASKA,LOU ANN LINEHAN,STATE SENATE,39,NE REPUBLICAN PARTY (NEBRASKA),19689.53
NEBRASKA,LOU ANN LINEHAN,STATE SENATE,39,SHAWNTELL KROESE,16215.59
NEBRASKA,LOU ANN LINEHAN,STATE SENATE,39,AXMEDIA,15778.0
NEBRASKA,LOU ANN LINEHAN,STATE SENATE,39,SPATIAL ANALYTICS,22091.0
NEBRASKA,LOU ANN LINEHAN,STATE SENATE,39,SDP CREATIVE,10727.24
NEBRASKA,LOU ANN LINEHAN,STATE SENATE,39,CHASE,6591.26
NEBRASKA,RAYMOND M. AGUILAR,STATE SENATE,35,0,0.0
NEBRASKA,RAYMOND M. AGUILAR,STATE SENATE,35,0,0.0
NEBRASKA,RAYMOND M. AGUILAR,STATE SENATE,35,0,0.0
NEBRASKA,RAYMOND M. AGUILAR,STATE SENATE,35,0,0.0
NEBRASKA,RAYMOND M. AGUILAR,STATE SENATE,35,0,0.0
NEBRASKA,RAYMOND M. AGUILAR,STATE SENATE,35,0,0.0
NEBRASKA,RAYMOND M. AGUILAR,STATE SENATE,35,0,0.0
NEBRASKA,RAYMOND M. AGUILAR,STATE SENATE,35,0,0.0
NEBRASKA,RAYMOND M. AGUILAR,STATE SENATE,35,0,0.0
NEBRASKA,RAYMOND M. AGUILAR,STATE SENATE,35,0,0.0
NEBRASKA,MATT HANSEN,STATE SENATE,26,WILDFIRE CONTACT,23226.739999999998
NEBRASKA,MATT HANSEN,STATE SENATE,26,BCOM SOLUTIONS,15674.0
NEBRASKA,MATT HANSEN,STATE SENATE,26,GOLDENROD PRINTING,13753.71
NEBRASKA,MATT HANSEN,STATE SENATE,26,BLUE FIRE STRATEGIES,9765.0
NEBRASKA,MATT HANSEN,STATE SENATE,26,NGP VAN,5000.0
NEBRASKA,MATT HANSEN,STATE SENATE,26,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),2000.0
NEBRASKA,MATT HANSEN,STATE SENATE,26,LAMAR,1775.0
NEBRASKA,MATT HANSEN,STATE SENATE,26,NEW PARTNER TELESERVICESQ,3258.0
NEBRASKA,MATT HANSEN,STATE SENATE,26,UNIONIST PRINTING,1546.12
NEBRASKA,MATT HANSEN,STATE SENATE,26,EMMA CRAIG,1449.0
NEBRASKA,DAN HUGHES,STATE SENATE,44,CAPITAL COMMUNICATIONS COMPANY,11764.1
NEBRASKA,DAN HUGHES,STATE SENATE,44,DAN HUGHES,5648.93
NEBRASKA,DAN HUGHES,STATE SENATE,44,RIEPE FOR LEGISLATURE,5000.0
NEBRASKA,DAN HUGHES,STATE SENATE,44,NEBRASKA PRESS ASSOCIATION,3774.62
NEBRASKA,DAN HUGHES,STATE SENATE,44,NEBRASKA PRESS ADVERTISING SERVICE,3202.88
NEBRASKA,DAN HUGHES,STATE SENATE,44,MATT DEAVER FOR LEGISLATURE,2500.0
NEBRASKA,DAN HUGHES,STATE SENATE,44,EAGLE PRINTING & SIGN,2355.52
NEBRASKA,DAN HUGHES,STATE SENATE,44,ROB CLEMENTS FOR LEGISLATURE,1000.0
NEBRASKA,DAN HUGHES,STATE SENATE,44,DESIGN 4,896.13
NEBRASKA,DAN HUGHES,STATE SENATE,44,ASAP PRINT SERVICES,856.0
NEBRASKA,CURT FRIESEN,STATE SENATE,34,RUSHMORE COMPANY,15288.35
NEBRASKA,CURT FRIESEN,STATE SENATE,34,THIBODEAU FOR LEGISLATURE,5000.0
NEBRASKA,CURT FRIESEN,STATE SENATE,34,FRIENDS OF DAN WATERMEIER,5000.0
NEBRASKA,CURT FRIESEN,STATE SENATE,34,RIEPE FOR LEGISLATURE,5000.0
NEBRASKA,CURT FRIESEN,STATE SENATE,34,CURT FRIESE,5400.2
NEBRASKA,CURT FRIESEN,STATE SENATE,34,DAVE MURMAN FOR LEGISLATURE,2500.0
NEBRASKA,CURT FRIESEN,STATE SENATE,34,MATT DEAVER FOR LEGISLATURE,2500.0
NEBRASKA,CURT FRIESEN,STATE SENATE,34,JOHN ARCH FOR LEGISLATURE,1000.0
NEBRASKA,CURT FRIESEN,STATE SENATE,34,BEN HANSEN FOR LEGISLATURE,1000.0
NEBRASKA,CURT FRIESEN,STATE SENATE,34,ROB CLEMENTS FOR LEGISLATURE,1000.0
NEBRASKA,BRUCE BOSTELMAN,STATE SENATE,23,AXMEDIA,64877.0
NEBRASKA,BRUCE BOSTELMAN,STATE SENATE,23,AXIOM STRATEGIES,54361.26
NEBRASKA,BRUCE BOSTELMAN,STATE SENATE,23,TRAIL PUBLIC AFFAIRS,4610.6
NEBRASKA,BRUCE BOSTELMAN,STATE SENATE,23,DIGITAL ANALYTICS,4000.0
NEBRASKA,BRUCE BOSTELMAN,STATE SENATE,23,JBEST,3179.2
NEBRASKA,BRUCE BOSTELMAN,STATE SENATE,23,DESIGN 4,2958.76
NEBRASKA,BRUCE BOSTELMAN,STATE SENATE,23,NEBRASKA PRESS ASSOCIATION,1734.97
NEBRASKA,BRUCE BOSTELMAN,STATE SENATE,23,US POST MASTER,1250.7
NEBRASKA,BRUCE BOSTELMAN,STATE SENATE,23,CAMPAIGN HQ,936.54
NEBRASKA,BRUCE BOSTELMAN,STATE SENATE,23,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),919.51
NEBRASKA,JULIE SLAMA,STATE SENATE,1,AXIOM STRATEGIES,85551.58
NEBRASKA,JULIE SLAMA,STATE SENATE,1,AXMEDIA,34090.0
NEBRASKA,JULIE SLAMA,STATE SENATE,1,NEBRASKA REPUBLICAN PARTY,19496.0
NEBRASKA,JULIE SLAMA,STATE SENATE,1,SPATIAL ANALYTICS,13962.840000000002
NEBRASKA,JULIE SLAMA,STATE SENATE,1,J BEST & COMPANY,18171.49
NEBRASKA,JULIE SLAMA,STATE SENATE,1,JULIE SLAMA,9750.98
NEBRASKA,JULIE SLAMA,STATE SENATE,1,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),6068.879999999999
NEBRASKA,JULIE SLAMA,STATE SENATE,1,JBEST COMMITTEE,4532.5
NEBRASKA,JULIE SLAMA,STATE SENATE,1,DESIGN 4,3504.12
NEBRASKA,JULIE SLAMA,STATE SENATE,1,TRAIL PUBLIC AFFAIRS,3250.0
NEBRASKA,RICH J. PAHLS,STATE SENATE,31,CHASE MARKETING,62690.03
NEBRASKA,RICH J. PAHLS,STATE SENATE,31,PETERSEN PRINTING,42536.53
NEBRASKA,RICH J. PAHLS,STATE SENATE,31,J BEST COMPANY,13702.0
NEBRASKA,RICH J. PAHLS,STATE SENATE,31,UNITED STATES POSTAL SERVICE/POSTMASTER (USPS),8078.21
NEBRASKA,RICH J. PAHLS,STATE SENATE,31,STRATOSPHERE MEDIA,4910.0
NEBRASKA,RICH J. PAHLS,STATE SENATE,31,UNIONIST PRINTING,2622.83
NEBRASKA,RICH J. PAHLS,STATE SENATE,31,GRACE BUTTERMORE,2500.0
NEBRASKA,RICH J. PAHLS,STATE SENATE,31,MILLARD BUSINESS ASSOCIATION,2000.0
NEBRASKA,RICH J. PAHLS,STATE SENATE,31,DOUGLAS COUNTY REPUBLICAN PARTY (NEBRASKA),2000.0
NEBRASKA,RICH J. PAHLS,STATE SENATE,31,UNITED WAY,1540.0
